time_register,email,student_name,student_id,dob,gender,cccd,phone_number,student_email,faculty,major,class,year,gpa,address,distance,priority_reasons,evidence_images,note
29/01/2026 15:05:52,dothimai518@gmail.com,Đỗ Thị Mai,2251164518,05/06/2004,Nữ,1205000518,0283782649,dothimai518@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,2.46,Hà Nội,238,,https://drive.google.com/file/d/1bxbHC6NQyKoUo6cjOkq-wec4OY3KVkO-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu519@gmail.com,Lê Thị Diệu,2251164519,01/04/2003,Nữ,1205000519,0376243995,lethidieu519@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 4,3.44,Thanh Hóa,335,,https://drive.google.com/file/d/1Lnr8YYRNpnE1chDsPOA97mUvw3fT9oDo/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong520@gmail.com,Phạm Văn Cường,2251164520,31/07/2003,Nam,1205000520,0565517762,phamvancuong520@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 4,3.49,Nghệ An,228,,https://drive.google.com/file/d/1yoBO1bfZU0pnbVQU19KRovv_qVjsD10b/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh521@gmail.com,Trần Văn Bình,2251164521,11/05/2003,Nam,1205000521,0579855643,tranvanbinh521@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 3,3.42,Lào Cai,176,,https://drive.google.com/file/d/1PcyA55KxZMTrO5mn956mV5ja9B2MsQ5y/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan522@gmail.com,Nguyễn Văn An,2251164522,17/09/2006,Nam,1205000522,0659625584,nguyenvanan522@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 2,3.67,Nghệ An,36,,https://drive.google.com/file/d/1H64ppqUQWOr-Wl13FPeMkPojtfBr9lDb/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong523@gmail.com,Phạm Văn Cường,2251164523,19/03/2006,Nam,1205000523,0612462227,phamvancuong523@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,3.86,Gia Lai,33,,https://drive.google.com/file/d/1HKGKTZ_NlyyG0HY-Ic2LCXAH0oBWmB4e/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh524@gmail.com,Bùi Thị Hạnh,2251164524,19/01/2005,Nữ,1205000524,0340522712,buithihanh524@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 4,2.52,Hà Nội,25,,https://drive.google.com/file/d/1PU4C-9tKN6y7cP7c2nQf8d0my_8QCtZi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan525@gmail.com,Ngô Thị Lan,2251164525,08/07/2005,Nữ,1205000525,0042448852,ngothilan525@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 1,3.35,Hà Nội,249,,https://drive.google.com/file/d/1LEbzjgMDNNDI4jR9qA_d03I6ShDG7W7j/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu526@gmail.com,Lê Thị Diệu,2251164526,04/04/2005,Nữ,1205000526,0041658061,lethidieu526@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,2.46,Hưng Yên,190,,https://drive.google.com/file/d/1Y3C5zAAotMGB48TnDh5kyXAyA4Xcqh1x/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong527@gmail.com,Vũ Thị Phương,2251164527,18/12/2004,Nữ,1205000527,0614948188,vuthiphuong527@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 4,2.69,Gia Lai,499,,https://drive.google.com/file/d/1wjStdtQd3LSYHDqkR7uJcsgYbSxQfJHV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh528@gmail.com,Trần Văn Bình,2251164528,08/04/2003,Nam,1205000528,0291778918,tranvanbinh528@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,2.60,Gia Lai,185,,https://drive.google.com/file/d/12iamQ87sF91jGZb6S7c8DMbZ2uthXgiA/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan529@gmail.com,Nguyễn Văn An,2251164529,14/05/2003,Nam,1205000529,0803949119,nguyenvanan529@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 2,3.63,Nam Định,521,,https://drive.google.com/file/d/1URxlsI0Ipd0nPGzHWjQVd8oi7NcD1BF8/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu530@gmail.com,Lê Thị Diệu,2251164530,30/01/2005,Nữ,1205000530,0392636123,lethidieu530@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,2.86,Nghệ An,414,,https://drive.google.com/file/d/18rY6vFvcyGNxIDVW32Kk9wZxT_x4YZS3/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong531@gmail.com,Phạm Văn Cường,2251164531,10/11/2006,Nam,1205000531,0565312430,phamvancuong531@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 1,3.39,Thanh Hóa,282,,https://drive.google.com/file/d/1hGP_SMXFfC-Hf8AnB-eC9G9dgYEdILlf/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu532@gmail.com,Lê Thị Diệu,2251164532,15/10/2006,Nữ,1205000532,0051226794,lethidieu532@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 4,3.47,Gia Lai,423,,https://drive.google.com/file/d/1fIAkCi-8aQ2k0wXyfj0YusgNTreYmL7c/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong533@gmail.com,Phạm Văn Cường,2251164533,28/04/2006,Nam,1205000533,0466673274,phamvancuong533@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 3,3.59,Nam Định,215,,https://drive.google.com/file/d/10_eqOkd3_3dUVfHHg5jEJ7_781tgfPCP/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan534@gmail.com,Ngô Thị Lan,2251164534,24/07/2003,Nữ,1205000534,0509292939,ngothilan534@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 4,2.91,Lào Cai,422,,https://drive.google.com/file/d/1VP3dHKNSrz0EruCB6W0Y-torihWGEo1z/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong535@gmail.com,Hoàng Văn Long,2251164535,23/11/2005,Nam,1205000535,0213456359,hoangvanlong535@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 4,3.28,Lào Cai,132,,https://drive.google.com/file/d/1KhNIiqORxFGlGrJIrb0DAicdbMUaXMqE/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai536@gmail.com,Đỗ Thị Mai,2251164536,27/05/2006,Nữ,1205000536,0230842335,dothimai536@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 2,2.81,Lào Cai,532,,https://drive.google.com/file/d/1WYj_DjrzYfuxfwuvf3MuQ-kzq7eq3nX6/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai537@gmail.com,Đỗ Thị Mai,2251164537,24/03/2004,Nữ,1205000537,0678697794,dothimai537@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 3,2.86,Hà Nội,492,,https://drive.google.com/file/d/1x_XbevpT4S3AZTf36BE-tH11jWy34Ktc/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong538@gmail.com,Phạm Văn Cường,2251164538,21/03/2003,Nam,1205000538,0332150505,phamvancuong538@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 2,3.80,Thanh Hóa,379,,https://drive.google.com/file/d/1OyyBPSjGjlTtyj2MEE5QpoVk-nQI5kq1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh539@gmail.com,Trần Văn Bình,2251164539,01/12/2006,Nam,1205000539,0091872197,tranvanbinh539@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 2,3.57,Lào Cai,585,,https://drive.google.com/file/d/1ld2mwhYn0QGi3BUx46ThxOXuTOqzUMpX/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh540@gmail.com,Đặng Văn Khánh,2251164540,30/01/2005,Nam,1205000540,0456360305,dangvankhanh540@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,2.94,Hà Nội,419,,https://drive.google.com/file/d/1b4cJ6Hx4anAq8uoba6NsByy3ykfBLbK9/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai541@gmail.com,Đỗ Thị Mai,2251164541,16/02/2004,Nữ,1205000541,0676595991,dothimai541@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 3,3.56,Lào Cai,167,,https://drive.google.com/file/d/1T2DjP_B7RqUxhg-0NolEZLTFCMg1cR-p/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong542@gmail.com,Vũ Thị Phương,2251164542,18/12/2004,Nữ,1205000542,0990336885,vuthiphuong542@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 1,3.16,Hưng Yên,21,,https://drive.google.com/file/d/106uKnKU08ZFy5Pf39KVo1iHA39SfeL0a/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu543@gmail.com,Lê Thị Diệu,2251164543,12/12/2005,Nữ,1205000543,0228783477,lethidieu543@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,2.53,Thanh Hóa,12,,https://drive.google.com/file/d/1Ij4decKUT5x_0XbRazeq1PRhT1VP3rOI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan544@gmail.com,Nguyễn Văn An,2251164544,21/06/2003,Nam,1205000544,0681726075,nguyenvanan544@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 2,2.68,Lào Cai,303,,https://drive.google.com/file/d/1OXS7MQ30qADM2kRGullsfo8ppdxtKhcg/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh545@gmail.com,Trần Văn Bình,2251164545,07/11/2006,Nam,1205000545,0011622815,tranvanbinh545@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 3,3.64,Thanh Hóa,17,,https://drive.google.com/file/d/15S3G_w1q7CrCpl9ip7kzpUuwtEbEJksn/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh546@gmail.com,Trần Văn Bình,2251164546,28/08/2005,Nam,1205000546,0228069410,tranvanbinh546@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 3,3.91,Hưng Yên,166,,https://drive.google.com/file/d/1KDeeQUA36jX-M9hkD7Z9ZNu5KjI0eyeA/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu547@gmail.com,Lê Thị Diệu,2251164547,26/02/2003,Nữ,1205000547,0257989460,lethidieu547@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 4,2.84,Lào Cai,395,,https://drive.google.com/file/d/1NYfZb_bXwQkJ41tBnU8aNW9_gAov4_t9/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh548@gmail.com,Bùi Thị Hạnh,2251164548,08/06/2005,Nữ,1205000548,0626698062,buithihanh548@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 4,2.69,Hà Nội,63,,https://drive.google.com/file/d/11I7Otm-OOsMxydbtUnJZA1Zydz6jZzUg/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan549@gmail.com,Nguyễn Văn An,2251164549,01/07/2006,Nam,1205000549,0312958350,nguyenvanan549@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 4,3.19,Gia Lai,38,,https://drive.google.com/file/d/1gQykGq4vAFxaall9hwKEX15PP9Gq5Y5k/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan550@gmail.com,Ngô Thị Lan,2251164550,14/09/2003,Nữ,1205000550,0267047518,ngothilan550@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 2,2.69,Hưng Yên,75,,https://drive.google.com/file/d/1D9ikdn9lNVKN6h_q8qaKZAal-K3lM8Is/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan551@gmail.com,Nguyễn Văn An,2251164551,27/03/2005,Nam,1205000551,0024686352,nguyenvanan551@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,3.69,Lào Cai,528,,https://drive.google.com/file/d/1E-SUFEEK4TWLKD8_23X5HjSIFVeAhDZE/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong552@gmail.com,Hoàng Văn Long,2251164552,21/12/2003,Nam,1205000552,0447748589,hoangvanlong552@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 2,3.39,Gia Lai,199,,https://drive.google.com/file/d/1UczDIskYX5XZU55MBZaa7P-YbMvk5-i2/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh553@gmail.com,Trần Văn Bình,2251164553,27/12/2006,Nam,1205000553,0964855276,tranvanbinh553@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,3.74,Nghệ An,280,,https://drive.google.com/file/d/172cZV3pcK98JVOdItJflnP4yvdDeFvf_/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai554@gmail.com,Đỗ Thị Mai,2251164554,05/12/2004,Nữ,1205000554,0715494966,dothimai554@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 2,3.17,Hà Nội,303,,https://drive.google.com/file/d/1Z_4jZtZZBA1-nbfcnw_vXawy_SeCrN4I/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong555@gmail.com,Vũ Thị Phương,2251164555,02/10/2004,Nữ,1205000555,0785678401,vuthiphuong555@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 1,2.76,Lào Cai,494,,https://drive.google.com/file/d/1m6F7v14HmqlHmlCij5rktdKL4jtam44s/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong556@gmail.com,Phạm Văn Cường,2251164556,13/02/2006,Nam,1205000556,0053805461,phamvancuong556@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 4,3.80,Gia Lai,296,,https://drive.google.com/file/d/1H2l-UIIT_G1YwuNYvJDx6A_AzBxSnaxi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh557@gmail.com,Đặng Văn Khánh,2251164557,01/04/2006,Nam,1205000557,0666522307,dangvankhanh557@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 1,2.41,Nam Định,36,,https://drive.google.com/file/d/1Jy0Tx_Dk6IdmV78a-iA9Fd5TTZEi34GR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong558@gmail.com,Vũ Thị Phương,2251164558,26/01/2006,Nữ,1205000558,0460286051,vuthiphuong558@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 2,3.62,Gia Lai,493,,https://drive.google.com/file/d/1YgcI6vfawKo0cNW5RZyglpjNxCDRuZPW/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong559@gmail.com,Vũ Thị Phương,2251164559,06/08/2004,Nữ,1205000559,0100366792,vuthiphuong559@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 2,3.34,Nghệ An,564,,https://drive.google.com/file/d/1cLTH6eZGBKM08Ki91ofsHCIs0q62PbYO/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan560@gmail.com,Ngô Thị Lan,2251164560,07/11/2004,Nữ,1205000560,0809685672,ngothilan560@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 4,3.47,Lào Cai,332,,https://drive.google.com/file/d/1p0EfWI0eIzW3RZQFF4eZwOW1g634z1Pa/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh561@gmail.com,Bùi Thị Hạnh,2251164561,31/03/2004,Nữ,1205000561,0173432606,buithihanh561@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 3,2.50,Hưng Yên,267,,https://drive.google.com/file/d/15p9vGDjoibKtQYZURzmFvIpDZLSHmzAU/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong562@gmail.com,Hoàng Văn Long,2251164562,01/04/2004,Nam,1205000562,0831185589,hoangvanlong562@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 4,2.64,Nghệ An,440,,https://drive.google.com/file/d/1QHWez6OGsTi1eBdTZe6r2Uh7IbqdjzCZ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu563@gmail.com,Lê Thị Diệu,2251164563,12/11/2004,Nữ,1205000563,0669964253,lethidieu563@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 2,3.80,Nghệ An,377,,https://drive.google.com/file/d/17OVh-dJV1MQbYQTmapVbGEmD995wrPCJ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong564@gmail.com,Vũ Thị Phương,2251164564,12/03/2003,Nữ,1205000564,0005467320,vuthiphuong564@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 4,3.83,Nghệ An,363,,https://drive.google.com/file/d/1qZWTI3Z1CyzZKc3ttfCeAnkJWLNCWpcc/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan565@gmail.com,Ngô Thị Lan,2251164565,08/08/2006,Nữ,1205000565,0108554223,ngothilan565@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 4,3.63,Gia Lai,115,,https://drive.google.com/file/d/1cCxNrszZ_EtN0or8utXnykAJl1nSYsFy/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh566@gmail.com,Trần Văn Bình,2251164566,21/11/2005,Nam,1205000566,0542675923,tranvanbinh566@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 2,2.86,Thanh Hóa,57,,https://drive.google.com/file/d/1YL0xzGGP1PIAEd5uvvYxZ3p06QEB815j/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu567@gmail.com,Lê Thị Diệu,2251164567,09/06/2005,Nữ,1205000567,0427677146,lethidieu567@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 3,2.94,Nam Định,210,,https://drive.google.com/file/d/1YDXKgkuf1QQQTCEC9xNPp0xeqCHY1i3R/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu568@gmail.com,Lê Thị Diệu,2251164568,31/10/2006,Nữ,1205000568,0797611361,lethidieu568@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 4,3.84,Hưng Yên,76,,https://drive.google.com/file/d/1f9p0-QwVLtnbjrcWWUgUtylsZP4JubjN/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai569@gmail.com,Đỗ Thị Mai,2251164569,27/03/2003,Nữ,1205000569,0506567177,dothimai569@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 4,03.04,Thanh Hóa,452,,https://drive.google.com/file/d/18Oh0Qx_Gp9BowHrhWoonD3EH_SGjyqwi/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai570@gmail.com,Đỗ Thị Mai,2251164570,24/06/2003,Nữ,1205000570,0447167157,dothimai570@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 1,3.52,Nam Định,500,,https://drive.google.com/file/d/15Zy9YcCLARtENp5ZRddgvZqFWlGCfHrI/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu571@gmail.com,Lê Thị Diệu,2251164571,19/03/2006,Nữ,1205000571,0743915561,lethidieu571@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,3.36,Nam Định,588,,https://drive.google.com/file/d/1PX3UbyuMmFafmuouXOWCgljoHz4rQVij/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu572@gmail.com,Lê Thị Diệu,2251164572,14/01/2006,Nữ,1205000572,0931792561,lethidieu572@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,3.80,Nghệ An,600,,https://drive.google.com/file/d/1lXpn8StPNDxorQ9vwDN5VElCgsIdCsiM/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan573@gmail.com,Nguyễn Văn An,2251164573,02/08/2003,Nam,1205000573,0122526567,nguyenvanan573@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.57,Lào Cai,223,,https://drive.google.com/file/d/1Z__u5DQqPQfdgI_hv7No3ojjwnn2XhYy/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu574@gmail.com,Lê Thị Diệu,2251164574,15/07/2006,Nữ,1205000574,0777552519,lethidieu574@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 2,3.72,Hà Nội,573,,https://drive.google.com/file/d/1oiQ0Odz4tQJLpIb18pLARPHW4Ujdf1V6/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong575@gmail.com,Vũ Thị Phương,2251164575,12/01/2004,Nữ,1205000575,0855487674,vuthiphuong575@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 2,3.45,Hà Nội,279,,https://drive.google.com/file/d/1oyu0KDYiLrw41scSf_lF30ofqz5RcfyP/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong576@gmail.com,Vũ Thị Phương,2251164576,27/08/2005,Nữ,1205000576,0911859060,vuthiphuong576@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 2,2.53,Thanh Hóa,251,,https://drive.google.com/file/d/1C9KWYgddmE2Vu4EOHfDvMhgMi3XkaaXR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh577@gmail.com,Bùi Thị Hạnh,2251164577,12/04/2006,Nữ,1205000577,0029114179,buithihanh577@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 3,3.63,Lào Cai,23,,https://drive.google.com/file/d/1PcgB7ON3FpfsxCORO20qQsQAVUexXfsZ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai578@gmail.com,Đỗ Thị Mai,2251164578,18/04/2003,Nữ,1205000578,0101557448,dothimai578@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 2,3.38,Gia Lai,589,,https://drive.google.com/file/d/1-7SU9Z_YWaOKAm-z2Yqitot3CuPKwey6/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong579@gmail.com,Phạm Văn Cường,2251164579,25/08/2006,Nam,1205000579,0808337490,phamvancuong579@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.43,Hà Nội,487,,https://drive.google.com/file/d/1VIkZDYCjN_R2R3oxXIJAv4mvXy9Xg-ho/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh580@gmail.com,Bùi Thị Hạnh,2251164580,06/01/2004,Nữ,1205000580,0839729045,buithihanh580@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,3.10,Thanh Hóa,202,,https://drive.google.com/file/d/1NAZHkZ5Vz9t558aUx-5IE8rZS1fm4ymp/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu581@gmail.com,Lê Thị Diệu,2251164581,06/04/2006,Nữ,1205000581,0779474958,lethidieu581@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 2,3.91,Nam Định,379,,https://drive.google.com/file/d/1tkzAT1D5g_6PiQwR9UxyvzMEb41miz1Z/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai582@gmail.com,Đỗ Thị Mai,2251164582,08/12/2006,Nữ,1205000582,0092480855,dothimai582@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,3.43,Gia Lai,401,,https://drive.google.com/file/d/1ONd5W3xSKbvUwxSsA9EIlWOAJ1uS1Zia/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
